NODE_KEY,PRODUCT_ID,TYPE_CODE,CATEGORY,SUPPLIER_GUID_NODE_KEY,TAX_TARIF_CODE,MEASURE_UNIT,WEIGHT_MEASURE,WEIGHT_UNIT,CURRENCY_CODE,PRICE,WIDTH,DEPTH,HEIGHT,DIM_UNIT,DESCRIPTION
74867AD200E41EDBA5D8B06B26F8A052,HT-9998,PR,Smartphones,74867AD200E41EDBA5D8B06885AD4052,1,EA,0.75,KG,EUR,699,48,31,4.5,CM,"5MegapixelCamera,Wi-Fi802.11b/g/n,Bluetooth,GPSA-GPSsupport"
74867AD200E41EDBA5D8B06B26F8C052,HT-9997,PR,Tablets,74867AD200E41EDBA5D8B06885AD6052,1,EA,3.8,KG,ARS,633,48,31,4.5,CM,"6-InchEInkScreen,AccessToe-bookStore,AdjustableFontStylesandSizes,StoresUpTo1,000Books"
74867AD200E41EDBA5D8B06B26F8E052,HT-9996,PR,Accessories,74867AD200E41EDBA5D8B06885AD8052,1,EA,0.03,KG,EUR,20,25,40,4.5,CM,"Stylishtabletpouch,protectsfromscratches,color:black"
74867AD200E41EDBA5D8B06B26F90052,HT-9995,PR,Accessories,74867AD200E41EDBA5D8B06885ADA052,1,EA,0.02,KG,RUB,15,48,31,4.5,CM,"Durablehighqualityplasticbump-sleeve,lightweight,protectsfromscratches,rubbercoating,multiplecolorsavailable,Accuratedesignandcut-outsforyourdevice,snap-ondesign"
74867AD200E41EDBA5D8B06B26F92052,HT-9994,PR,Camcorders,74867AD200E41EDBA5D8B06885ADC052,1,EA,3.8,KG,USD,1388,48,31,27,CM,"1920x1080FullHD,imagestabilizationreducesblur,27xOptical/32xExtendedZoom,wideangleLens,2.7""wideLCDdisplay"
74867AD200E41EDBA5D8B06B26F94052,HT-9993,PR,Tablets,74867AD200E41EDBA5D8B06885ADE052,1,EA,3.8,KG,EUR,833,48,31,4.5,CM,"7inch1280x800HDdisplay(21.26ppi),Quad-coreprocessor,16GBinternalstorage,4325mAhbattery(Upto8hoursofactiveuse)"
74867AD200E41EDBA5D8B06B26F96052,HT-9992,PR,Smartphones,74867AD200E41EDBA5D8B06885AE0052,1,EA,0.75,KG,EUR,599,48,31,4.5,CM,"7inch1280x800HDdisplay(21.26ppi),Quad-coreprocessor,16GBinternalstorage(actualformattedcapacitywillbeless),4325mAhbattery(Upto8hoursofactiveuse),whiteorblack"
74867AD200E41EDBA5D8B06B26F98052,HT-9991,PR,Accessories,74867AD200E41EDBA5D8B06885AE2052,1,EA,0.02,KG,JPY,25,48,31,4.5,CM,"ButtonClasp,QualityMaterial,100%Leather,compatiblewithmanysmartphonemodels"
74867AD200E41EDBA5D8B06B26F9A052,HT-1251,PR,Notebooks,74867AD200E41EDBA5D8B06885AE4052,1,EA,4.2,KG,EUR,989,30,18,3,CM,"FlexibleLaptopwith2,5GHzQuadCore,15""HDTN,16GBDDRSDRAM,256GBSSD,Windows10Pro"
74867AD200E41EDBA5D8B06B26F9C052,HT-1252,PR,Smartphones,74867AD200E41EDBA5D8B06885AE6052,1,EA,0.75,KG,EUR,649,8,6,1.5,CM,"6inch1280x800HDdisplay(21.26ppi),Quad-coreprocessor,8GBinternalstorage(actualformattedcapacitywillbeless),3050mAhbattery(Upto8hoursofactiveuse),greyorblack"
74867AD200E41EDBA5D8B06B26F9E052,HT-1253,PR,Notebooks,74867AD200E41EDBA5D8B06885AE8052,1,EA,4.2,KG,ARS,976,30,18,3,CM,"FlexibleLaptopwith2,5GHzDualCore,14""HD+TN,8GBDDRSDRAM,324GBSSD,Windows10Pro"
74867AD200E41EDBA5D8B06B26FA0052,HT-1254,PR,FlatScreenMonitors,74867AD200E41EDBA5D8B06885AEA052,1,EA,15.23,KG,BRL,250,37,12,36,CM,"OptimumHi-ResolutionWidescreenmax.1920x1080@85Hz,DotPitch:0.27mm,HDMI,D-Sub"
74867AD200E41EDBA5D8B06B26FA2052,HT-1255,PR,FlatScreenMonitors,74867AD200E41EDBA5D8B06885AEC052,1,EA,16.33,KG,CAD,270,39,12,38,CM,"OptimumHi-ResolutionWidescreenmax.2048x1080@85Hz,DotPitch:0.27mm,HDMI,D-Sub"
74867AD200E41EDBA5D8B06B26FA4052,HT-1256,PR,Smartphones,74867AD200E41EDBA5D8B06885AEE052,1,EA,0.75,KG,CHF,549,9,15,1.5,CM,"7inch1280x800HDdisplay(21.26ppi),Quad-coreprocessor,16GBinternalstorage(actualformattedcapacitywillbeless),4325mAhbattery(Upto8hoursofactiveuse),whiteorblack"
74867AD200E41EDBA5D8B06B26FA6052,HT-1257,PR,Tablets,74867AD200E41EDBA5D8B06885AF0052,1,EA,2.8,KG,USD,549,48,31,4.5,CM,"10.5-inchMultitouchHDScreen(1280x800),16GBInternalMemory,WirelessNWi-Fi;Bluetooth,GPSEnabled,1GHzDual-CoreProcessor"
74867AD200E41EDBA5D8B06B26FA8052,HT-1258,PR,Tablets,74867AD200E41EDBA5D8B06885AF2052,1,EA,2.5,KG,EUR,529,38,21.2,3.5,CM,"8-inchMultitouchHDScreen(2000x1500)32GBInternalMemory,WirelessNWi-Fi,Bluetooth,GPSEnabled,1.5GHzQuad-CoreProcessor"
