ID,PARENT_KEY_ID,PO_ITEM_POS,PRODUCT_GUID_NODE_KEY,CURRENCY_CODE,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT
02BD2137-0890-1EEA-A6C2-BB55C1979785,02BD2137-0890-1EEA-A6C2-BB55C1979074,70,74867AD200E41EDBA5D8B06B26F82052,EUR,2853.62,2398,455.62
02BD2137-0890-1EEA-A6C2-BB55C1979786,02BD2137-0890-1EEA-A6C2-BB55C1979074,80,74867AD200E41EDBA5D8B06B26F28052,EUR,5.47,4.6,0.87
02BD2137-0890-1EEA-A6C2-BB55C1979787,02BD2137-0890-1EEA-A6C2-BB55C1979074,90,74867AD200E41EDBA5D8B06B26ECE052,EUR,1231.65,1035,196.65
02BD2137-0890-1EEA-A6C2-BB55C1979788,02BD2137-0890-1EEA-A6C2-BB55C1979074,100,74867AD200E41EDBA5D8B06B26F82052,EUR,4280.43,3597,683.43
02BD2137-0890-1EEA-A6C2-BB55C1979789,02BD2137-0890-1EEA-A6C2-BB55C1979075,10,74867AD200E41EDBA5D8B06B26F58052,USD,397.46,334,63.46
02BD2137-0890-1EEA-A6C2-BB55C1979790,02BD2137-0890-1EEA-A6C2-BB55C1979075,20,74867AD200E41EDBA5D8B06B26EFE052,USD,120.43,101.2,19.23
02BD2137-0890-1EEA-A6C2-BB55C1979791,02BD2137-0890-1EEA-A6C2-BB55C1979075,30,74867AD200E41EDBA5D8B06B26F58052,USD,397.46,334,63.46
02BD2137-0890-1EEA-A6C2-BB55C1979792,02BD2137-0890-1EEA-A6C2-BB55C1979075,40,74867AD200E41EDBA5D8B06B26EFE052,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1979793,02BD2137-0890-1EEA-A6C2-BB55C1979075,50,74867AD200E41EDBA5D8B06B26F58052,USD,397.46,334,63.46
02BD2137-0890-1EEA-A6C2-BB55C1979794,02BD2137-0890-1EEA-A6C2-BB55C1979075,60,74867AD200E41EDBA5D8B06B26EFE052,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1979795,02BD2137-0890-1EEA-A6C2-BB55C1979075,70,74867AD200E41EDBA5D8B06B26F58052,USD,596.19,501,95.19
02BD2137-0890-1EEA-A6C2-BB55C1979796,02BD2137-0890-1EEA-A6C2-BB55C1979075,80,74867AD200E41EDBA5D8B06B26EFE052,USD,361.28,303.6,57.68
02BD2137-0890-1EEA-A6C2-BB55C1979797,02BD2137-0890-1EEA-A6C2-BB55C1979075,90,74867AD200E41EDBA5D8B06B26F58052,USD,397.46,334,63.46
02BD2137-0890-1EEA-A6C2-BB55C1979798,02BD2137-0890-1EEA-A6C2-BB55C1979075,100,74867AD200E41EDBA5D8B06B26EFE052,USD,361.28,303.6,57.68
02BD2137-0890-1EEA-A6C2-BB55C1979799,02BD2137-0890-1EEA-A6C2-BB55C1979076,10,74867AD200E41EDBA5D8B06B26F62052,CNY,3173.73,2667,506.73
02BD2137-0890-1EEA-A6C2-BB55C1979800,02BD2137-0890-1EEA-A6C2-BB55C1979076,20,74867AD200E41EDBA5D8B06B26F08052,CNY,224.91,189,35.91
02BD2137-0890-1EEA-A6C2-BB55C1979801,02BD2137-0890-1EEA-A6C2-BB55C1979076,30,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,1778,337.82
02BD2137-0890-1EEA-A6C2-BB55C1979802,02BD2137-0890-1EEA-A6C2-BB55C1979076,40,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,378,71.82
02BD2137-0890-1EEA-A6C2-BB55C1979803,02BD2137-0890-1EEA-A6C2-BB55C1979076,50,74867AD200E41EDBA5D8B06B26F62052,CNY,1057.91,889,168.91
02BD2137-0890-1EEA-A6C2-BB55C1979804,02BD2137-0890-1EEA-A6C2-BB55C1979076,60,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,378,71.82
02BD2137-0890-1EEA-A6C2-BB55C1979805,02BD2137-0890-1EEA-A6C2-BB55C1979076,70,74867AD200E41EDBA5D8B06B26F62052,CNY,1057.91,889,168.91
02BD2137-0890-1EEA-A6C2-BB55C1979806,02BD2137-0890-1EEA-A6C2-BB55C1979076,80,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,378,71.82
02BD2137-0890-1EEA-A6C2-BB55C1979807,02BD2137-0890-1EEA-A6C2-BB55C1979077,10,74867AD200E41EDBA5D8B06B26FA0052,BRL,892.5,750,142.5
02BD2137-0890-1EEA-A6C2-BB55C1979808,02BD2137-0890-1EEA-A6C2-BB55C1979077,20,74867AD200E41EDBA5D8B06B26F46052,BRL,3209.43,2697,512.43
02BD2137-0890-1EEA-A6C2-BB55C1979809,02BD2137-0890-1EEA-A6C2-BB55C1979077,30,74867AD200E41EDBA5D8B06B26EEC052,BRL,49.98,42,7.98
02BD2137-0890-1EEA-A6C2-BB55C1979810,02BD2137-0890-1EEA-A6C2-BB55C1979077,40,74867AD200E41EDBA5D8B06B26FA0052,BRL,297.5,250,47.5
02BD2137-0890-1EEA-A6C2-BB55C1979811,02BD2137-0890-1EEA-A6C2-BB55C1979077,50,74867AD200E41EDBA5D8B06B26F46052,BRL,1069.81,899,170.81
02BD2137-0890-1EEA-A6C2-BB55C1979812,02BD2137-0890-1EEA-A6C2-BB55C1979078,10,74867AD200E41EDBA5D8B06B26F0A052,DKK,3567.62,2998,569.62
02BD2137-0890-1EEA-A6C2-BB55C1979813,02BD2137-0890-1EEA-A6C2-BB55C1979078,20,74867AD200E41EDBA5D8B06B26F64052,DKK,808.01,679,129.01
02BD2137-0890-1EEA-A6C2-BB55C1979814,02BD2137-0890-1EEA-A6C2-BB55C1979078,30,74867AD200E41EDBA5D8B06B26F0A052,DKK,3567.62,2998,569.62
02BD2137-0890-1EEA-A6C2-BB55C1979815,02BD2137-0890-1EEA-A6C2-BB55C1979078,40,74867AD200E41EDBA5D8B06B26F64052,DKK,808.01,679,129.01
02BD2137-0890-1EEA-A6C2-BB55C1979816,02BD2137-0890-1EEA-A6C2-BB55C1979078,50,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,4497,854.43
02BD2137-0890-1EEA-A6C2-BB55C1979817,02BD2137-0890-1EEA-A6C2-BB55C1979079,10,74867AD200E41EDBA5D8B06B26F5E052,PLN,342.72,288,54.72
02BD2137-0890-1EEA-A6C2-BB55C1979818,02BD2137-0890-1EEA-A6C2-BB55C1979079,20,74867AD200E41EDBA5D8B06B26F04052,PLN,211.82,178,33.82
02BD2137-0890-1EEA-A6C2-BB55C1979819,02BD2137-0890-1EEA-A6C2-BB55C1979079,30,74867AD200E41EDBA5D8B06B26F5E052,PLN,685.44,576,109.44
02BD2137-0890-1EEA-A6C2-BB55C1979820,02BD2137-0890-1EEA-A6C2-BB55C1979079,40,74867AD200E41EDBA5D8B06B26F04052,PLN,317.73,267,50.73
02BD2137-0890-1EEA-A6C2-BB55C1979821,02BD2137-0890-1EEA-A6C2-BB55C1979079,50,74867AD200E41EDBA5D8B06B26F5E052,PLN,685.44,576,109.44
02BD2137-0890-1EEA-A6C2-BB55C1979822,02BD2137-0890-1EEA-A6C2-BB55C1979079,60,74867AD200E41EDBA5D8B06B26F04052,PLN,211.82,178,33.82
02BD2137-0890-1EEA-A6C2-BB55C1979823,02BD2137-0890-1EEA-A6C2-BB55C1979079,70,74867AD200E41EDBA5D8B06B26F5E052,PLN,1028.16,864,164.16
02BD2137-0890-1EEA-A6C2-BB55C1979824,02BD2137-0890-1EEA-A6C2-BB55C1979080,10,74867AD200E41EDBA5D8B06B26F98052,JPY,89.25,75,14.25
02BD2137-0890-1EEA-A6C2-BB55C1979825,02BD2137-0890-1EEA-A6C2-BB55C1979080,20,74867AD200E41EDBA5D8B06B26EE4052,JPY,141.61,119,22.61
02BD2137-0890-1EEA-A6C2-BB55C1979826,02BD2137-0890-1EEA-A6C2-BB55C1979080,30,74867AD200E41EDBA5D8B06B26F3E052,JPY,53550,45000,8550
02BD2137-0890-1EEA-A6C2-BB55C1979827,02BD2137-0890-1EEA-A6C2-BB55C1979081,10,74867AD200E41EDBA5D8B06B26F6E052,EUR,107.08,89.98,17.1
02BD2137-0890-1EEA-A6C2-BB55C1979828,02BD2137-0890-1EEA-A6C2-BB55C1979081,20,74867AD200E41EDBA5D8B06B26F14052,EUR,285.24,239.7,45.54
02BD2137-0890-1EEA-A6C2-BB55C1979829,02BD2137-0890-1EEA-A6C2-BB55C1979081,30,74867AD200E41EDBA5D8B06B26EBA052,EUR,1963.5,1650,313.5
02BD2137-0890-1EEA-A6C2-BB55C1979830,02BD2137-0890-1EEA-A6C2-BB55C1979081,40,74867AD200E41EDBA5D8B06B26F6E052,EUR,107.08,89.98,17.1
02BD2137-0890-1EEA-A6C2-BB55C1979831,02BD2137-0890-1EEA-A6C2-BB55C1979081,50,74867AD200E41EDBA5D8B06B26F14052,EUR,190.16,159.8,30.36
02BD2137-0890-1EEA-A6C2-BB55C1979832,02BD2137-0890-1EEA-A6C2-BB55C1979081,60,74867AD200E41EDBA5D8B06B26EBA052,EUR,1963.5,1650,313.5
02BD2137-0890-1EEA-A6C2-BB55C1979833,02BD2137-0890-1EEA-A6C2-BB55C1979081,70,74867AD200E41EDBA5D8B06B26F6E052,EUR,160.61,134.97,25.64
02BD2137-0890-1EEA-A6C2-BB55C1979834,02BD2137-0890-1EEA-A6C2-BB55C1979081,80,74867AD200E41EDBA5D8B06B26F14052,EUR,95.08,79.9,15.18
02BD2137-0890-1EEA-A6C2-BB55C1979835,02BD2137-0890-1EEA-A6C2-BB55C1979082,10,74867AD200E41EDBA5D8B06B26F92052,USD,3303.44,2776,527.44
02BD2137-0890-1EEA-A6C2-BB55C1979836,02BD2137-0890-1EEA-A6C2-BB55C1979082,20,74867AD200E41EDBA5D8B06B26F38052,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1979837,02BD2137-0890-1EEA-A6C2-BB55C1979082,30,74867AD200E41EDBA5D8B06B26EDE052,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1979838,02BD2137-0890-1EEA-A6C2-BB55C1979082,40,74867AD200E41EDBA5D8B06B26F92052,USD,4955.16,4164,791.16
02BD2137-0890-1EEA-A6C2-BB55C1979839,02BD2137-0890-1EEA-A6C2-BB55C1979082,50,74867AD200E41EDBA5D8B06B26F38052,USD,27.37,23,4.37
02BD2137-0890-1EEA-A6C2-BB55C1979840,02BD2137-0890-1EEA-A6C2-BB55C1979082,60,74867AD200E41EDBA5D8B06B26EDE052,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1979841,02BD2137-0890-1EEA-A6C2-BB55C1979083,10,74867AD200E41EDBA5D8B06B26F42052,EUR,3472.42,2918,554.42
02BD2137-0890-1EEA-A6C2-BB55C1979842,02BD2137-0890-1EEA-A6C2-BB55C1979083,20,74867AD200E41EDBA5D8B06B26F9C052,EUR,1544.62,1298,246.62
02BD2137-0890-1EEA-A6C2-BB55C1979843,02BD2137-0890-1EEA-A6C2-BB55C1979083,30,74867AD200E41EDBA5D8B06B26EE8052,EUR,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1979844,02BD2137-0890-1EEA-A6C2-BB55C1979084,10,74867AD200E41EDBA5D8B06B26EEE052,CAD,38.08,32,6.08
02BD2137-0890-1EEA-A6C2-BB55C1979845,02BD2137-0890-1EEA-A6C2-BB55C1979084,20,74867AD200E41EDBA5D8B06B26F48052,CAD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979846,02BD2137-0890-1EEA-A6C2-BB55C1979084,30,74867AD200E41EDBA5D8B06B26FA2052,CAD,963.9,810,153.9
02BD2137-0890-1EEA-A6C2-BB55C1979847,02BD2137-0890-1EEA-A6C2-BB55C1979084,40,74867AD200E41EDBA5D8B06B26EEE052,CAD,38.08,32,6.08
02BD2137-0890-1EEA-A6C2-BB55C1979848,02BD2137-0890-1EEA-A6C2-BB55C1979084,50,74867AD200E41EDBA5D8B06B26F48052,CAD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979849,02BD2137-0890-1EEA-A6C2-BB55C1979084,60,74867AD200E41EDBA5D8B06B26FA2052,CAD,321.3,270,51.3
02BD2137-0890-1EEA-A6C2-BB55C1979850,02BD2137-0890-1EEA-A6C2-BB55C1979084,70,74867AD200E41EDBA5D8B06B26EEE052,CAD,57.12,48,9.12
02BD2137-0890-1EEA-A6C2-BB55C1979851,02BD2137-0890-1EEA-A6C2-BB55C1979085,10,74867AD200E41EDBA5D8B06B26F6E052,EUR,53.54,44.99,8.55
02BD2137-0890-1EEA-A6C2-BB55C1979852,02BD2137-0890-1EEA-A6C2-BB55C1979085,20,74867AD200E41EDBA5D8B06B26F14052,EUR,285.24,239.7,45.54
02BD2137-0890-1EEA-A6C2-BB55C1979853,02BD2137-0890-1EEA-A6C2-BB55C1979085,30,74867AD200E41EDBA5D8B06B26EBA052,EUR,5890.5,4950,940.5
02BD2137-0890-1EEA-A6C2-BB55C1979854,02BD2137-0890-1EEA-A6C2-BB55C1979085,40,74867AD200E41EDBA5D8B06B26F6E052,EUR,53.54,44.99,8.55
02BD2137-0890-1EEA-A6C2-BB55C1979855,02BD2137-0890-1EEA-A6C2-BB55C1979086,10,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,1778,337.82
02BD2137-0890-1EEA-A6C2-BB55C1979856,02BD2137-0890-1EEA-A6C2-BB55C1979086,20,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,378,71.82
02BD2137-0890-1EEA-A6C2-BB55C1979857,02BD2137-0890-1EEA-A6C2-BB55C1979086,30,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,1778,337.82
02BD2137-0890-1EEA-A6C2-BB55C1979858,02BD2137-0890-1EEA-A6C2-BB55C1979086,40,74867AD200E41EDBA5D8B06B26F08052,CNY,674.73,567,107.73
02BD2137-0890-1EEA-A6C2-BB55C1979859,02BD2137-0890-1EEA-A6C2-BB55C1979086,50,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,1778,337.82
02BD2137-0890-1EEA-A6C2-BB55C1979860,02BD2137-0890-1EEA-A6C2-BB55C1979086,60,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,378,71.82
02BD2137-0890-1EEA-A6C2-BB55C1979861,02BD2137-0890-1EEA-A6C2-BB55C1979086,70,74867AD200E41EDBA5D8B06B26F62052,CNY,1057.91,889,168.91
02BD2137-0890-1EEA-A6C2-BB55C1979862,02BD2137-0890-1EEA-A6C2-BB55C1979086,80,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,378,71.82
02BD2137-0890-1EEA-A6C2-BB55C1979863,02BD2137-0890-1EEA-A6C2-BB55C1979086,90,74867AD200E41EDBA5D8B06B26F62052,CNY,3173.73,2667,506.73
02BD2137-0890-1EEA-A6C2-BB55C1979864,02BD2137-0890-1EEA-A6C2-BB55C1979087,10,74867AD200E41EDBA5D8B06B26ED8052,ARS,583.1,490,93.1
02BD2137-0890-1EEA-A6C2-BB55C1979865,02BD2137-0890-1EEA-A6C2-BB55C1979087,20,74867AD200E41EDBA5D8B06B26F32052,ARS,124.95,105,19.95
02BD2137-0890-1EEA-A6C2-BB55C1979866,02BD2137-0890-1EEA-A6C2-BB55C1979087,30,74867AD200E41EDBA5D8B06B26F8C052,ARS,1506.54,1266,240.54
02BD2137-0890-1EEA-A6C2-BB55C1979867,02BD2137-0890-1EEA-A6C2-BB55C1979087,40,74867AD200E41EDBA5D8B06B26ED8052,ARS,1166.2,980,186.2
02BD2137-0890-1EEA-A6C2-BB55C1979868,02BD2137-0890-1EEA-A6C2-BB55C1979087,50,74867AD200E41EDBA5D8B06B26F32052,ARS,124.95,105,19.95
02BD2137-0890-1EEA-A6C2-BB55C1979869,02BD2137-0890-1EEA-A6C2-BB55C1979087,60,74867AD200E41EDBA5D8B06B26F8C052,ARS,1506.54,1266,240.54
02BD2137-0890-1EEA-A6C2-BB55C1979870,02BD2137-0890-1EEA-A6C2-BB55C1979087,70,74867AD200E41EDBA5D8B06B26ED8052,ARS,1166.2,980,186.2
02BD2137-0890-1EEA-A6C2-BB55C1979871,02BD2137-0890-1EEA-A6C2-BB55C1979088,10,74867AD200E41EDBA5D8B06B26EDC052,RUB,165.41,139,26.41
02BD2137-0890-1EEA-A6C2-BB55C1979872,02BD2137-0890-1EEA-A6C2-BB55C1979088,20,74867AD200E41EDBA5D8B06B26F90052,RUB,35.7,30,5.7
02BD2137-0890-1EEA-A6C2-BB55C1979873,02BD2137-0890-1EEA-A6C2-BB55C1979088,30,74867AD200E41EDBA5D8B06B26F36052,RUB,1701.7,1430,271.7
02BD2137-0890-1EEA-A6C2-BB55C1979874,02BD2137-0890-1EEA-A6C2-BB55C1979088,40,74867AD200E41EDBA5D8B06B26EDC052,RUB,165.41,139,26.41
02BD2137-0890-1EEA-A6C2-BB55C1979875,02BD2137-0890-1EEA-A6C2-BB55C1979088,50,74867AD200E41EDBA5D8B06B26F90052,RUB,17.85,15,2.85
02BD2137-0890-1EEA-A6C2-BB55C1979876,02BD2137-0890-1EEA-A6C2-BB55C1979088,60,74867AD200E41EDBA5D8B06B26F36052,RUB,5105.1,4290,815.1
02BD2137-0890-1EEA-A6C2-BB55C1979877,02BD2137-0890-1EEA-A6C2-BB55C1979089,10,74867AD200E41EDBA5D8B06B26F9E052,ARS,3484.32,2928,556.32
02BD2137-0890-1EEA-A6C2-BB55C1979878,02BD2137-0890-1EEA-A6C2-BB55C1979089,20,74867AD200E41EDBA5D8B06B26F44052,ARS,2853.62,2398,455.62
02BD2137-0890-1EEA-A6C2-BB55C1979879,02BD2137-0890-1EEA-A6C2-BB55C1979089,30,74867AD200E41EDBA5D8B06B26EEA052,ARS,13.09,11,2.09
02BD2137-0890-1EEA-A6C2-BB55C1979880,02BD2137-0890-1EEA-A6C2-BB55C1979089,40,74867AD200E41EDBA5D8B06B26F9E052,ARS,3484.32,2928,556.32
02BD2137-0890-1EEA-A6C2-BB55C1979881,02BD2137-0890-1EEA-A6C2-BB55C1979089,50,74867AD200E41EDBA5D8B06B26F44052,ARS,2853.62,2398,455.62
02BD2137-0890-1EEA-A6C2-BB55C1979882,02BD2137-0890-1EEA-A6C2-BB55C1979089,60,74867AD200E41EDBA5D8B06B26EEA052,ARS,13.09,11,2.09
02BD2137-0890-1EEA-A6C2-BB55C1979883,02BD2137-0890-1EEA-A6C2-BB55C1979089,70,74867AD200E41EDBA5D8B06B26F9E052,ARS,2322.88,1952,370.88
02BD2137-0890-1EEA-A6C2-BB55C1979884,02BD2137-0890-1EEA-A6C2-BB55C1979089,80,74867AD200E41EDBA5D8B06B26F44052,ARS,4280.43,3597,683.43
02BD2137-0890-1EEA-A6C2-BB55C1979885,02BD2137-0890-1EEA-A6C2-BB55C1979089,90,74867AD200E41EDBA5D8B06B26EEA052,ARS,26.18,22,4.18
02BD2137-0890-1EEA-A6C2-BB55C1979886,02BD2137-0890-1EEA-A6C2-BB55C1979090,10,74867AD200E41EDBA5D8B06B26EE8052,EUR,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1979887,02BD2137-0890-1EEA-A6C2-BB55C1979090,20,74867AD200E41EDBA5D8B06B26F42052,EUR,1736.21,1459,277.21
02BD2137-0890-1EEA-A6C2-BB55C1979888,02BD2137-0890-1EEA-A6C2-BB55C1979090,30,74867AD200E41EDBA5D8B06B26F9C052,EUR,1544.62,1298,246.62
02BD2137-0890-1EEA-A6C2-BB55C1979889,02BD2137-0890-1EEA-A6C2-BB55C1979091,10,74867AD200E41EDBA5D8B06B26F20052,ARS,35.58,29.9,5.68
02BD2137-0890-1EEA-A6C2-BB55C1979890,02BD2137-0890-1EEA-A6C2-BB55C1979091,20,74867AD200E41EDBA5D8B06B26F7A052,ARS,1428,1200,228
02BD2137-0890-1EEA-A6C2-BB55C1979891,02BD2137-0890-1EEA-A6C2-BB55C1979092,10,74867AD200E41EDBA5D8B06B26F18052,EUR,274.89,231,43.89
02BD2137-0890-1EEA-A6C2-BB55C1979892,02BD2137-0890-1EEA-A6C2-BB55C1979092,20,74867AD200E41EDBA5D8B06B26EBE052,EUR,7136.43,5997,1139.43
02BD2137-0890-1EEA-A6C2-BB55C1979893,02BD2137-0890-1EEA-A6C2-BB55C1979092,30,74867AD200E41EDBA5D8B06B26F72052,EUR,297.49,249.99,47.5
02BD2137-0890-1EEA-A6C2-BB55C1979894,02BD2137-0890-1EEA-A6C2-BB55C1979092,40,74867AD200E41EDBA5D8B06B26F18052,EUR,183.26,154,29.26
02BD2137-0890-1EEA-A6C2-BB55C1979895,02BD2137-0890-1EEA-A6C2-BB55C1979093,10,74867AD200E41EDBA5D8B06B26FA8052,EUR,1888.53,1587,301.53
02BD2137-0890-1EEA-A6C2-BB55C1979896,02BD2137-0890-1EEA-A6C2-BB55C1979093,20,74867AD200E41EDBA5D8B06B26F4E052,EUR,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1979897,02BD2137-0890-1EEA-A6C2-BB55C1979093,30,74867AD200E41EDBA5D8B06B26EF4052,EUR,32.09,26.97,5.12
02BD2137-0890-1EEA-A6C2-BB55C1979898,02BD2137-0890-1EEA-A6C2-BB55C1979093,40,74867AD200E41EDBA5D8B06B26FA8052,EUR,1888.53,1587,301.53
02BD2137-0890-1EEA-A6C2-BB55C1979899,02BD2137-0890-1EEA-A6C2-BB55C1979093,50,74867AD200E41EDBA5D8B06B26F4E052,EUR,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1979900,02BD2137-0890-1EEA-A6C2-BB55C1979094,10,74867AD200E41EDBA5D8B06B26EF8052,JPY,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1979901,02BD2137-0890-1EEA-A6C2-BB55C1979094,20,74867AD200E41EDBA5D8B06B26F52052,JPY,92.82,78,14.82
02BD2137-0890-1EEA-A6C2-BB55C1979902,02BD2137-0890-1EEA-A6C2-BB55C1979094,30,74867AD200E41EDBA5D8B06B26EF8052,JPY,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1979903,02BD2137-0890-1EEA-A6C2-BB55C1979094,40,74867AD200E41EDBA5D8B06B26F52052,JPY,92.82,78,14.82
02BD2137-0890-1EEA-A6C2-BB55C1979904,02BD2137-0890-1EEA-A6C2-BB55C1979094,50,74867AD200E41EDBA5D8B06B26EF8052,JPY,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1979905,02BD2137-0890-1EEA-A6C2-BB55C1979094,60,74867AD200E41EDBA5D8B06B26F52052,JPY,46.41,39,7.41
02BD2137-0890-1EEA-A6C2-BB55C1979906,02BD2137-0890-1EEA-A6C2-BB55C1979094,70,74867AD200E41EDBA5D8B06B26EF8052,JPY,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1979907,02BD2137-0890-1EEA-A6C2-BB55C1979094,80,74867AD200E41EDBA5D8B06B26F52052,JPY,139.23,117,22.23
02BD2137-0890-1EEA-A6C2-BB55C1979908,02BD2137-0890-1EEA-A6C2-BB55C1979094,90,74867AD200E41EDBA5D8B06B26EF8052,JPY,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1979909,02BD2137-0890-1EEA-A6C2-BB55C1979095,10,74867AD200E41EDBA5D8B06B26EE8052,EUR,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1979910,02BD2137-0890-1EEA-A6C2-BB55C1979095,20,74867AD200E41EDBA5D8B06B26F42052,EUR,1736.21,1459,277.21
02BD2137-0890-1EEA-A6C2-BB55C1979911,02BD2137-0890-1EEA-A6C2-BB55C1979095,30,74867AD200E41EDBA5D8B06B26F9C052,EUR,1544.62,1298,246.62
02BD2137-0890-1EEA-A6C2-BB55C1979912,02BD2137-0890-1EEA-A6C2-BB55C1979096,10,74867AD200E41EDBA5D8B06B26F64052,DKK,2424.03,2037,387.03
02BD2137-0890-1EEA-A6C2-BB55C1979913,02BD2137-0890-1EEA-A6C2-BB55C1979096,20,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,4497,854.43
02BD2137-0890-1EEA-A6C2-BB55C1979914,02BD2137-0890-1EEA-A6C2-BB55C1979097,10,74867AD200E41EDBA5D8B06B26FA6052,USD,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979915,02BD2137-0890-1EEA-A6C2-BB55C1979097,20,74867AD200E41EDBA5D8B06B26F4C052,USD,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979916,02BD2137-0890-1EEA-A6C2-BB55C1979097,30,74867AD200E41EDBA5D8B06B26EF2052,USD,8.32,6.99,1.33
02BD2137-0890-1EEA-A6C2-BB55C1979917,02BD2137-0890-1EEA-A6C2-BB55C1979097,40,74867AD200E41EDBA5D8B06B26FA6052,USD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979918,02BD2137-0890-1EEA-A6C2-BB55C1979098,10,74867AD200E41EDBA5D8B06B26F64052,DKK,2424.03,2037,387.03
02BD2137-0890-1EEA-A6C2-BB55C1979919,02BD2137-0890-1EEA-A6C2-BB55C1979098,20,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,4497,854.43
02BD2137-0890-1EEA-A6C2-BB55C1979920,02BD2137-0890-1EEA-A6C2-BB55C1979098,30,74867AD200E41EDBA5D8B06B26F64052,DKK,2424.03,2037,387.03
02BD2137-0890-1EEA-A6C2-BB55C1979921,02BD2137-0890-1EEA-A6C2-BB55C1979098,40,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,4497,854.43
02BD2137-0890-1EEA-A6C2-BB55C1979922,02BD2137-0890-1EEA-A6C2-BB55C1979098,50,74867AD200E41EDBA5D8B06B26F64052,DKK,808.01,679,129.01
02BD2137-0890-1EEA-A6C2-BB55C1979923,02BD2137-0890-1EEA-A6C2-BB55C1979098,60,74867AD200E41EDBA5D8B06B26F0A052,DKK,3567.62,2998,569.62
02BD2137-0890-1EEA-A6C2-BB55C1979924,02BD2137-0890-1EEA-A6C2-BB55C1979098,70,74867AD200E41EDBA5D8B06B26F64052,DKK,808.01,679,129.01
02BD2137-0890-1EEA-A6C2-BB55C1979925,02BD2137-0890-1EEA-A6C2-BB55C1979098,80,74867AD200E41EDBA5D8B06B26F0A052,DKK,3567.62,2998,569.62
02BD2137-0890-1EEA-A6C2-BB55C1979926,02BD2137-0890-1EEA-A6C2-BB55C1979099,10,74867AD200E41EDBA5D8B06B26F22052,USD,10.59,8.9,1.69
02BD2137-0890-1EEA-A6C2-BB55C1979927,02BD2137-0890-1EEA-A6C2-BB55C1979099,20,74867AD200E41EDBA5D8B06B26F7C052,USD,188.02,158,30.02
02BD2137-0890-1EEA-A6C2-BB55C1979928,02BD2137-0890-1EEA-A6C2-BB55C1979099,30,74867AD200E41EDBA5D8B06B26EC8052,USD,1218.56,1024,194.56
02BD2137-0890-1EEA-A6C2-BB55C1979929,02BD2137-0890-1EEA-A6C2-BB55C1979099,40,74867AD200E41EDBA5D8B06B26F22052,USD,21.18,17.8,3.38
02BD2137-0890-1EEA-A6C2-BB55C1979930,02BD2137-0890-1EEA-A6C2-BB55C1979099,50,74867AD200E41EDBA5D8B06B26F7C052,USD,282.03,237,45.03
02BD2137-0890-1EEA-A6C2-BB55C1979931,02BD2137-0890-1EEA-A6C2-BB55C1979099,60,74867AD200E41EDBA5D8B06B26EC8052,USD,1218.56,1024,194.56
02BD2137-0890-1EEA-A6C2-BB55C1979932,02BD2137-0890-1EEA-A6C2-BB55C1979099,70,74867AD200E41EDBA5D8B06B26F22052,USD,21.18,17.8,3.38
02BD2137-0890-1EEA-A6C2-BB55C1979933,02BD2137-0890-1EEA-A6C2-BB55C1979099,80,74867AD200E41EDBA5D8B06B26F7C052,USD,188.02,158,30.02
