NODE_KEY,CITY,POSTAL_CODE,STREET,BUILDING,COUNTRY,ADDRESS_TYPE,VAL_START_DATE,VAL_END_DATE,LATITUDE,LONGITUDE
74867AD200E41EDBA5D8B06885946052,St.-LeonRot,68789,Opelstrae,6,DE,2,2000-01-01,9999-12-31,49.246162,8.64011563
74867AD200E41EDBA5D8B06885948052,Berlin,13467,Calvinstrae,36,DE,2,2000-01-01,9999-12-31,52.6129143,13.2976839
74867AD200E41EDBA5D8B0688594A052,Berlin,13467,SchulzendorferStrae,101,DE,2,2000-01-01,9999-12-31,52.610199,13.293667
74867AD200E41EDBA5D8B0688594C052,Berlin,13467,Zabel-Krger-Damm,127,DE,2,2000-01-01,9999-12-31,52.613766,13.344182
74867AD200E41EDBA5D8B0688594E052,"Wilmington,Delaware",19899,12345KingStreet,1,US,2,2000-01-01,9999-12-31,39.7459468,-75.546589
74867AD200E41EDBA5D8B06885950052,"Wilmington,Delaware",19899,223KirkwoodPark,1,US,2,2000-01-01,9999-12-31,39.745453,-75.539809
74867AD200E41EDBA5D8B06885952052,"Wilmington,Delaware",19899,KalmarPl,1,US,2,2000-01-01,9999-12-31,39.751013,-75.534321
74867AD200E41EDBA5D8B06885954052,Hannover,30625,AnderBreitenWiese,422,DE,2,2000-01-01,9999-12-31,52.3829908,9.823618172
74867AD200E41EDBA5D8B06885956052,Hannover,30625,Roderbruchstrae,50,DE,2,2000-01-01,9999-12-31,52.392142,9.805042
74867AD200E41EDBA5D8B06885958052,Hannover,30625,Otto-Brenner-Strae,425,DE,2,2000-01-01,9999-12-31,52.377257,9.72621
74867AD200E41EDBA5D8B0688595A052,"Hollywood,California",91602,MorningDrive,178,US,2,2000-01-01,9999-12-31,34.13642905,-118.3528036
74867AD200E41EDBA5D8B0688595C052,"LosAngeles,California",90027,WSunsetBlvd,4650,US,2,2000-01-01,9999-12-31,34.09815,-118.290668
74867AD200E41EDBA5D8B0688595E052,"SantaClara,California",95054,BayfrontPlz,5400,US,2,2000-01-01,9999-12-31,37.41087,-121.9847836
74867AD200E41EDBA5D8B06885960052,Mnster,48155,AlbersloherWeg,24,DE,2,2000-01-01,9999-12-31,51.9400818,7.6517313
74867AD200E41EDBA5D8B06885962052,Mnster,48155,Rsnerstr,8,DE,2,2000-01-01,9999-12-31,51.96301,7.6178113
74867AD200E41EDBA5D8B06885964052,Telgte,49291,Orkotten,65,DE,2,2000-01-01,9999-12-31,51.98088,7.76991
74867AD200E41EDBA5D8B06885966052,Tokyo,100-0004,1-7-2Otemachi,1,JP,2,2000-01-01,9999-12-31,35.69334745,139.7636823
74867AD200E41EDBA5D8B06885968052,Tokyo,135-0064,AomiChome-4-32,2,JP,2,2000-01-01,9999-12-31,35.6175766,139.7770695
74867AD200E41EDBA5D8B0688596A052,Tokyo,160-0004,YotsuyaChome-3-1,3,JP,2,2000-01-01,9999-12-31,35.6175766,139.7770695
74867AD200E41EDBA5D8B0688596C052,Paris,75015,RuedelaRepublique863,1,FR,2,2000-01-01,9999-12-31,48.8565056,2.3521334
74867AD200E41EDBA5D8B0688596E052,Paris,75007,6rueCognacqJay,1,FR,2,2000-01-01,9999-12-31,48.861766,2.304922
74867AD200E41EDBA5D8B06885970052,Paris,75012,20pldesVinsdeFrance,2,FR,2,2000-01-01,9999-12-31,48.83242,2.38692
74867AD200E41EDBA5D8B06885972052,MexikoCity,17000,BosquedeDuraznos,24,MX,2,2000-01-01,9999-12-31,19.4325301,-99.1332102
74867AD200E41EDBA5D8B06885974052,MexikoCity,17000,avUniversidadNo2014,2014,MX,2,2000-01-01,9999-12-31,19.3383548,-99.1824803
74867AD200E41EDBA5D8B06885976052,Hermosillo,83260,Danubio,5-B,MX,2,2000-01-01,9999-12-31,29.0740944,-110.9682516
74867AD200E41EDBA5D8B06885978052,BuenosAires,1511,Av.Libertador,12221,AR,2,2000-01-01,9999-12-31,-34.8648719,-58.5739478
74867AD200E41EDBA5D8B0688597A052,BuenosAires,1511,AntonioCervetti,1325,AR,2,2000-01-01,9999-12-31,-34.808295,-58.492627
74867AD200E41EDBA5D8B0688597C052,BuenosAires,1511,LaHorqueta,12221,AR,2,2000-01-01,9999-12-31,-34.805689,-58.503789
74867AD200E41EDBA5D8B0688597E052,"Atlanta,Georgia",30338,DunwoodyXing,3000,US,2,2000-01-01,9999-12-31,33.7490987,-84.3901849
74867AD200E41EDBA5D8B06885980052,"Atlanta,Georgia",30305,PiedmontRdNEUnt70,3495,US,2,2000-01-01,9999-12-31,33.849326,-84.376266
74867AD200E41EDBA5D8B06885982052,"Atlanta,Georgia",30350,JettFerryRd,8315,US,2,2000-01-01,9999-12-31,33.973785,-84.286167
74867AD200E41EDBA5D8B06885984052,Salzburg,5020,Aiglhofstrae,20,AT,2,2000-01-01,9999-12-31,47.8034142,13.0286522
74867AD200E41EDBA5D8B06885986052,Salzburg,5020,MllnerHauptstrae,7,AT,2,2000-01-01,9999-12-31,47.804405,13.037048
74867AD200E41EDBA5D8B06885988052,Linz,4020,Landstrae,78,AT,2,2000-01-01,9999-12-31,48.297957,14.29142
74867AD200E41EDBA5D8B0688598A052,Manchester,M113ER,EdwinRoad,9,GB,2,2000-01-01,9999-12-31,53.482612,-2.2069976
74867AD200E41EDBA5D8B0688598C052,Ashton-under-Lyne,OL70AH,KatherineSt,396,GB,2,2000-01-01,9999-12-31,53.485814,-2.108374
74867AD200E41EDBA5D8B0688598E052,Manchester,M113ER,MidlandSt,16,GB,2,2000-01-01,9999-12-31,53.473788,-2.215117
74867AD200E41EDBA5D8B06885990052,Bremen,28213,Theodor-Heuss-Allee,43,DE,2,2000-01-01,9999-12-31,53.0846646,8.8154855
74867AD200E41EDBA5D8B06885992052,Bremen,28309,Osterhop,13,DE,2,2000-01-01,9999-12-31,53.0516114,8.9010736
74867AD200E41EDBA5D8B06885994052,Bremen,28195,Marktstr,12,DE,2,2000-01-01,9999-12-31,53.07563,8.80738
74867AD200E41EDBA5D8B06885996052,"Bismarck,NorthDakota",58501,FranklinAve,153,US,2,2000-01-01,9999-12-31,46.83954,-100.73594
74867AD200E41EDBA5D8B06885998052,"Jamestown,NorthDakota",58401,FrontageRd,1001,US,2,2000-01-01,9999-12-31,46.891585,-98.725137
74867AD200E41EDBA5D8B0688599A052,"Bismarck,NorthDakota",58503,GetewayAve,950,US,2,2000-01-01,9999-12-31,46.834586,-100.776764
74867AD200E41EDBA5D8B0688599C052,Quebec,G1K3X7,RueduSaultauMatelot,65,CA,2,2000-01-01,9999-12-31,46.814796,-71.2033291
74867AD200E41EDBA5D8B0688599E052,Montral,QCH3C1N9,RueWilliam,665,CA,2,2000-01-01,9999-12-31,45.498661,-73.55747
74867AD200E41EDBA5D8B068859A0052,Ottawa,ONK1R7T2,AlbertSt,383,CA,2,2000-01-01,9999-12-31,45.417951,-75.705137
74867AD200E41EDBA5D8B068859A2052,Puebla,40615,Av.HermanosSerdan,366,MX,2,2000-01-01,9999-12-31,19.0773571,-98.2276811
74867AD200E41EDBA5D8B068859A4052,"Puebla,LaPaz",72160,Cholula,#4506,MX,2,2000-01-01,9999-12-31,19.053587,-98.226527
74867AD200E41EDBA5D8B068859A6052,Mxico,14330,Cafetales,253,MX,2,2000-01-01,9999-12-31,19.2925741,-99.1148802
74867AD200E41EDBA5D8B068859A8052,Kln,50827,Robert-Koch-Strae,14,DE,2,2000-01-01,9999-12-31,50.9237054,6.9238131
74867AD200E41EDBA5D8B068859AA052,Kln,50667,Marspfortengasse,6,DE,2,2000-01-01,9999-12-31,50.9380059,6.9569053
74867AD200E41EDBA5D8B068859AC052,Kln,50825,Hospeltstrasse,39,DE,2,2000-01-01,9999-12-31,50.9537911,6.9059927
74867AD200E41EDBA5D8B068859AE052,Mendoza,M5500,AvenidaDeJulio,53,AR,2,2000-01-01,9999-12-31,-32.8896488,-68.8448363
74867AD200E41EDBA5D8B068859B0052,"Munro,BuenosAires",B1605BGE,Pres.SantiagoDerqui,4985,AR,2,2000-01-01,9999-12-31,-34.519958,-58.52917
74867AD200E41EDBA5D8B068859B2052,Mendoza,M5519,Av.BanderadelosAndes,352,AR,2,2000-01-01,9999-12-31,-32.893951,-68.827264
74867AD200E41EDBA5D8B068859B4052,Lyon,69007,QuaidePierreScize,81,FR,2,2000-01-01,9999-12-31,45.7575958,4.8323239
74867AD200E41EDBA5D8B068859B6052,Lyon,69326,RueServient,131,FR,2,2000-01-01,9999-12-31,45.760667,4.854537
74867AD200E41EDBA5D8B068859B8052,StPierredeBressieux,38870,rtedeRossieres,17,FR,2,2000-01-01,9999-12-31,45.31265,5.2874
74867AD200E41EDBA5D8B068859BA052,Moscow,125719,Elektrozavodskayaulitsa,21,RU,2,2000-01-01,9999-12-31,55.7516147,37.6187012
74867AD200E41EDBA5D8B068859BC052,Moscow,123242,MalyyPredtechenskiyper.,4,RU,2,2000-01-01,9999-12-31,55.758531,37.57138
74867AD200E41EDBA5D8B068859BE052,Sankt-Peterburg,190008,Elektrozavodskayaulitsa,38,RU,2,2000-01-01,9999-12-31,59.918204,30.27746
74867AD200E41EDBA5D8B068859C0052,"Jacksonville,Florida",32229,MarshallStreet,77,US,2,2000-01-01,9999-12-31,30.331544,-81.634114
74867AD200E41EDBA5D8B068859C2052,"Jacksonville,Florida",32204,WaterStreet,700,US,2,2000-01-01,9999-12-31,30.32674,-81.66678
74867AD200E41EDBA5D8B068859C4052,"BocaRaton,Florida",33486,DeerhurstCrescentCir,5147,US,2,2000-01-01,9999-12-31,26.331327,-80.123996
74867AD200E41EDBA5D8B068859C6052,Madrid,28100,CalledelaMarquesaViudadeAldama,35,ES,2,2000-01-01,9999-12-31,40.5410717,-3.6335855
74867AD200E41EDBA5D8B068859C8052,Madrid,28100,CalledelMarqusdelaValdavia,4,ES,2,2000-01-01,9999-12-31,40.540425,-3.636249
74867AD200E41EDBA5D8B068859CA052,Madrid,28043,CalledeEmilioVargas,7-May,ES,2,2000-01-01,9999-12-31,40.447554,-3.655426
74867AD200E41EDBA5D8B068859CC052,Mnchen,80935,Albert-Schweitzer-Strae,16,DE,2,2000-01-01,9999-12-31,48.1938734,11.56239139
74867AD200E41EDBA5D8B068859CE052,Mnchen,80336,Schillerstrae,37,DE,2,2000-01-01,9999-12-31,48.1353852,11.5609293
74867AD200E41EDBA5D8B068859D0052,Mnchen,80335,NymphenburgerStr,51,DE,2,2000-01-01,9999-12-31,48.14934,11.54893
74867AD200E41EDBA5D8B068859D2052,Sapporo-shi,600007,Chome-1Kita7Jonishi,7,JP,2,2000-01-01,9999-12-31,43.0620481,141.3544569
74867AD200E41EDBA5D8B068859D4052,SapHirosaki,036-8356,Shimoshiroganecho,19-4,JP,2,2000-01-01,9999-12-31,40.6069881,140.4693014
74867AD200E41EDBA5D8B068859D6052,Ch??,104-0045,"Tsukiji,3Chome?5?4",3,JP,2,2000-01-01,9999-12-31,35.6683843,139.7743535
74867AD200E41EDBA5D8B068859D8052,Rome,185,ViaSanMartinodellaBattaglia,63,IT,2,2000-01-01,9999-12-31,41.9053125,12.5040235
74867AD200E41EDBA5D8B068859DA052,Rome,144,ViaAvignone,64,IT,2,2000-01-01,9999-12-31,41.819646,12.456178
74867AD200E41EDBA5D8B068859DC052,Bologna,40128,ViadellaLiberazione,17,IT,2,2000-01-01,9999-12-31,44.511389,11.351644
74867AD200E41EDBA5D8B068859DE052,Paris,75013,RueLourmel,42,FR,2,2000-01-01,9999-12-31,48.8565056,2.3521334
74867AD200E41EDBA5D8B068859E0052,Paris,75014,RueduMontparnasse,67,FR,2,2000-01-01,9999-12-31,48.8417,2.32523
74867AD200E41EDBA5D8B068859E2052,Paris,57490,RuedelaFrontiere,4,FR,2,2000-01-01,9999-12-31,49.167615,6.719325
74867AD200E41EDBA5D8B068859E4052,SantaFe,1510,deEnero,85,AR,2,2000-01-01,9999-12-31,-31.6184553,-60.7029753
74867AD200E41EDBA5D8B068859E6052,BuenosAires,1630,DelPinoVirreyJoaquin,2407,AR,2,2000-01-01,9999-12-31,-34.564816,-58.450438
74867AD200E41EDBA5D8B068859E8052,"Paran,EntreRos",1510,FranciscoSoler,3100,AR,2,2000-01-01,9999-12-31,-31.72718,-60.512909
74867AD200E41EDBA5D8B068859EA052,RiodeJaneiro,20230,RuadoPasseio,7,BR,2,2000-01-01,9999-12-31,-22.9117983,-43.1756308
74867AD200E41EDBA5D8B068859EC052,RiodeJaneiro,22430,AvBorgesdeMedeiros,633Sl708,BR,2,2000-01-01,9999-12-31,-22.9826726,-43.2155463
74867AD200E41EDBA5D8B068859EE052,RioBranco,69906,ROmarSabino,117,BR,2,2000-01-01,9999-12-31,-9.9718822,-67.8317673
74867AD200E41EDBA5D8B068859F0052,Montreal,H2T1R1,AvenueduMont-RoyalEst,370,CA,2,2000-01-01,9999-12-31,45.5364941,-73.5711808
74867AD200E41EDBA5D8B068859F2052,Toronto,ONM3B2V1,LesmillRoad,253,CA,2,2000-01-01,9999-12-31,43.76159,-79.358827
74867AD200E41EDBA5D8B068859F4052,Montreal,QCH2Y3Z7,RueMcGill,32,CA,2,2000-01-01,9999-12-31,45.498769,-73.553499
74867AD200E41EDBA5D8B068859F6052,Zrich,2564,Paul-Clairmont-Strasse,23,CH,2,2000-01-01,9999-12-31,47.3669656,8.4995679
74867AD200E41EDBA5D8B068859F8052,Zrich,8045,Rffelstrasse,24,CH,2,2000-01-01,9999-12-31,47.363108,8.512572
74867AD200E41EDBA5D8B068859FA052,Biel/Bienne,2504,Grenchenstrasse,13,CH,2,2000-01-01,9999-12-31,47.160307,7.293895
74867AD200E41EDBA5D8B068859FC052,"Dallas,Texas",75364,McKinneyAve,2407,US,2,2000-01-01,9999-12-31,32.785248,-96.805932
74867AD200E41EDBA5D8B068859FE052,"Richardson,Texas",75081,StarshadowDr,1405,US,2,2000-01-01,9999-12-31,32.964503,-96.697159
74867AD200E41EDBA5D8B06885A00052,"Carrollton,Texas",75006,MoonbeamLn,1847,US,2,2000-01-01,9999-12-31,32.939661,-96.893375
74867AD200E41EDBA5D8B06885A02052,Paris,75018,RuedeRivoli,143,FR,2,2000-01-01,9999-12-31,48.860395,2.3423302
74867AD200E41EDBA5D8B06885A04052,"Clichy,le-de-France",92587,RueMozart,4,FR,2,2000-01-01,9999-12-31,48.904022,2.318805
74867AD200E41EDBA5D8B06885A06052,"CourvilleSurEure,Centre",28190,RuedesAquees,8-Jun,FR,2,2000-01-01,9999-12-31,48.45344,1.23471
74867AD200E41EDBA5D8B06885A08052,"Chicago,Illinois",60773,NorthMichiganAvenue,50,US,2,2000-01-01,9999-12-31,41.8949329,-87.6243368
74867AD200E41EDBA5D8B06885A0A052,"MtProspect,Illinois",60056,WCentralRd,1800,US,2,2000-01-01,9999-12-31,42.066437,-87.96323
74867AD200E41EDBA5D8B06885A0C052,"Lombard,Illinois",60148,NLaLondeAve,533,US,2,2000-01-01,9999-12-31,41.899611,-88.006914
74867AD200E41EDBA5D8B06885A0E052,Tokyo,105-0011,4-2-8-Shibakoen,8,JP,2,2000-01-01,9999-12-31,35.6706094,139.7521251
74867AD200E41EDBA5D8B06885A10052,"Tokyo,Shibaura",105-0023,Chome?2?3,1,JP,2,2000-01-01,9999-12-31,35.6492266,139.7561837
74867AD200E41EDBA5D8B06885A12052,"Fukuoka,Moji-ku",801-0841,Chome?3?10,1,JP,2,2000-01-01,9999-12-31,33.9440985,130.9587669
74867AD200E41EDBA5D8B06885A14052,BuenosAires,1147,AvenidaSanJuan,350,AR,2,2000-01-01,9999-12-31,-34.6219054,-58.3728198
74867AD200E41EDBA5D8B06885A16052,BuenosAires,1147,AvAliciaMoreaudeJusto,302,AR,2,2000-01-01,9999-12-31,-34.602298,-58.367327
74867AD200E41EDBA5D8B06885A18052,"SantaRosa,LaPampa",L6302HTV,AntrtidaArgentina,822,AR,2,2000-01-01,9999-12-31,-36.610528,-64.296376
74867AD200E41EDBA5D8B06885A1A052,Johannesburg,2006,BayViewAve,45,ZA,2,2000-01-01,9999-12-31,-26.205,28.0497222
74867AD200E41EDBA5D8B06885A1C052,Sandton,2080,WoodlandsDr,7,ZA,2,2000-01-01,9999-12-31,-26.059746,28.083873
74867AD200E41EDBA5D8B06885A1E052,CapeTown,7441,CenturyWay,3,ZA,2,2000-01-01,9999-12-31,-33.893608,18.503914
74867AD200E41EDBA5D8B06885A20052,NewYorkCity,10184,FithAvenue,1843,US,2,2000-01-01,9999-12-31,40.7305991,-73.9865812
74867AD200E41EDBA5D8B06885A22052,NewYorkCity,10018,SixthAvenue,1050,US,2,2000-01-01,9999-12-31,40.753339,-73.985199
74867AD200E41EDBA5D8B06885A24052,Moorestown,8057,NewAlbanyRoad,351,US,2,2000-01-01,9999-12-31,39.967895,-74.970845
74867AD200E41EDBA5D8B06885A26052,Bhl,77815,Hauptstrae,12,DE,2,2000-01-01,9999-12-31,48.69091491,8.132659252
74867AD200E41EDBA5D8B06885A28052,Rastatt,76437,Bahnhofstr,30,DE,2,2000-01-01,9999-12-31,48.85934,8.21122
74867AD200E41EDBA5D8B06885A2A052,Karlsruhe,76149,Gewerbering,4,DE,2,2000-01-01,9999-12-31,49.05759,8.381779252
74867AD200E41EDBA5D8B06885A2C052,Mumbai,400021,NarimanPoint,11,IN,2,2000-01-01,9999-12-31,18.9265618,72.8228326
74867AD200E41EDBA5D8B06885A2E052,Chennai,600034,ValluvarKottamHighRd,313,IN,2,2000-01-01,9999-12-31,13.0561555,80.2424751
74867AD200E41EDBA5D8B06885A30052,Bangalore,560027,MissionRd,70,IN,2,2000-01-01,9999-12-31,12.9624131,77.5948636
74867AD200E41EDBA5D8B06885A32052,Warsaw,564,Koszykowa,28,PL,2,2000-01-01,9999-12-31,52.222995,21.0051176
74867AD200E41EDBA5D8B06885A34052,Warsaw,02-675,Domaniewska,41A,PL,2,2000-01-01,9999-12-31,52.182577,20.9990636
74867AD200E41EDBA5D8B06885A36052,Gliwice,44-100,Zwyci?stwa,48B,PL,2,2000-01-01,9999-12-31,50.298296,18.6738016
74867AD200E41EDBA5D8B06885A38052,Cordoba,5003,Av.AmbrosioOlmos,297,AR,2,2000-01-01,9999-12-31,-31.4154633,-64.1844617
74867AD200E41EDBA5D8B06885A3A052,Cordoba,5003,AvSagradaFamilia,403,AR,2,2000-01-01,9999-12-31,-31.3950493,-64.2346387
74867AD200E41EDBA5D8B06885A3C052,"Rosario,SantaFe",2008,Av.EvaPern,7785,AR,2,2000-01-01,9999-12-31,-32.9299603,-60.7289007
74867AD200E41EDBA5D8B06885A3E052,Shanghai,200083,ShuiDianLu,37,CN,2,2000-01-01,9999-12-31,31.306317,121.47175
74867AD200E41EDBA5D8B06885A40052,Peking,100020,ChaoyangmenOuterStreet,3,CN,2,2000-01-01,9999-12-31,39.9228536,116.448864
74867AD200E41EDBA5D8B06885A42052,Shenzhen,518028,Yuanling5thStreet,23,CN,2,2000-01-01,9999-12-31,22.552205,114.098199
74867AD200E41EDBA5D8B06885A44052,Copenhagen,1907,Stockholmsgade,79,DK,2,2000-01-01,9999-12-31,55.6913504,12.5803771
74867AD200E41EDBA5D8B06885A46052,Helsingr,3000,Havnepladsen,7,DK,2,2000-01-01,9999-12-31,56.0344294,12.6146771
74867AD200E41EDBA5D8B06885A48052,Kastrup,2770,Englandsvej,385,DK,2,2000-01-01,9999-12-31,55.6226804,12.6046191
74867AD200E41EDBA5D8B06885A4A052,Karlsruhe,76188,Rubensstrae,140,DE,2,2000-01-01,9999-12-31,49.042718,8.3807608
74867AD200E41EDBA5D8B06885A4C052,Pfullendorf,88630,berlingerStr,9,DE,2,2000-01-01,9999-12-31,47.926558,9.2528708
74867AD200E41EDBA5D8B06885A4E052,Bretten,75015,Kurpfalzstr,3,DE,2,2000-01-01,9999-12-31,49.03928,8.7074608
74867AD200E41EDBA5D8B06885A50052,Karlsruhe,76188,Rubensstrae,141,DE,2,2000-01-01,9999-12-31,49.042718,8.3807608
74867AD200E41EDBA5D8B06885A52052,"Grtzingen,Karlsruhe",76229,DurlacherStr.,47,DE,2,2000-01-01,9999-12-31,49.0105062,8.4904201
74867AD200E41EDBA5D8B06885A54052,Malsch,76316,Bruhrckstr.,3,DE,2,2000-01-01,9999-12-31,48.8797229,8.3328616
